Date	Action	Direction	Protocol	Application/Service	Local IP address	Local hostname	Local port	Remote IP address	Remote hostname	Remote port	ICMP info	Kind
Dec 18, 2016, 5:49:20 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	220.184.86.142	220.184.86.142	52346		User-defined setting
Dec 18, 2016, 5:49:20 PM	DENIED	Incoming	TCP	Port 12612	121.238.69.101	121.238.69.101	12612	120.236.146.231	120.236.146.231	17821		User-defined setting
Dec 18, 2016, 5:49:20 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	144.0.9.252	144.0.9.252	14003		User-defined setting
Dec 18, 2016, 5:49:20 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	123.121.114.186	123.121.114.186	33005		User-defined setting
Dec 18, 2016, 5:49:19 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	123.121.114.186	123.121.114.186	33005		User-defined setting
Dec 18, 2016, 5:49:19 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 5:49:19 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	220.184.86.142	220.184.86.142	6002		User-defined setting
Dec 18, 2016, 5:49:16 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	119.139.57.10	119.139.57.10	2595		User-defined setting
Dec 18, 2016, 5:49:15 PM	DENIED	Incoming	UDP	Port 49181	121.238.69.101	121.238.69.101	49181	123.113.112.24	123.113.112.24	9090		User-defined setting
Dec 18, 2016, 5:49:15 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	222.62.137.132	222.62.137.132	62618		User-defined setting
Dec 18, 2016, 5:49:14 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	144.0.9.252	144.0.9.252	14003		User-defined setting
Dec 18, 2016, 5:49:13 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	222.62.137.132	222.62.137.132	62618		User-defined setting
Dec 18, 2016, 5:49:13 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	220.184.86.142	220.184.86.142	6002		User-defined setting
Dec 18, 2016, 5:49:12 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	123.185.111.33	123.185.111.33	35279		User-defined setting
Dec 18, 2016, 5:49:11 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	201.79.130.32	201.79.130.32	36244		User-defined setting
Dec 18, 2016, 5:49:09 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	27.129.225.159	27.129.225.159	37729		User-defined setting
Dec 18, 2016, 5:49:09 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	223.244.141.153	223.244.141.153	11670		User-defined setting
Dec 18, 2016, 5:49:08 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	223.244.141.153	223.244.141.153	11670		User-defined setting
Dec 18, 2016, 5:49:08 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	222.62.137.132	222.62.137.132	62618		User-defined setting
Dec 18, 2016, 5:49:08 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	223.244.141.153	223.244.141.153	11670		User-defined setting
Dec 18, 2016, 5:49:04 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	201.79.130.32	201.79.130.32	36244		User-defined setting
Dec 18, 2016, 5:49:04 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	175.0.124.151	175.0.124.151	64869		User-defined setting
Dec 18, 2016, 5:49:01 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	201.79.130.32	201.79.130.32	36244		User-defined setting
Dec 18, 2016, 5:48:58 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	81.26.169.219	81.26.169.219	52554		User-defined setting
Dec 18, 2016, 5:48:58 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	1.60.4.11	1.60.4.11	47748		User-defined setting
Dec 18, 2016, 5:48:57 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	36.63.105.187	36.63.105.187	3618		User-defined setting
Dec 18, 2016, 5:48:57 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.60.4.11	1.60.4.11	47300		User-defined setting
Dec 18, 2016, 5:48:56 PM	DENIED	Incoming	TCP	Port 1433	121.238.69.101	121.238.69.101	1433	121.78.119.183	121.78.119.183	6000		User-defined setting
Dec 18, 2016, 5:48:56 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	1.25.197.153	1.25.197.153	11343		User-defined setting
Dec 18, 2016, 5:48:56 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	112.99.100.79	112.99.100.79	14699		User-defined setting
Dec 18, 2016, 5:48:56 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	1.25.197.153	1.25.197.153	11343		User-defined setting
Dec 18, 2016, 5:48:55 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	1.25.197.153	1.25.197.153	11343		User-defined setting
Dec 18, 2016, 5:48:54 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.25.197.153	1.25.197.153	8303		User-defined setting
Dec 18, 2016, 5:48:54 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	116.24.57.11	116.24.57.11	27210		User-defined setting
Dec 18, 2016, 5:48:53 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	36.63.105.187	36.63.105.187	3618		User-defined setting
Dec 18, 2016, 5:48:53 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	59.115.53.242	59.115.53.242	19770		User-defined setting
Dec 18, 2016, 5:48:53 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	201.79.130.32	201.79.130.32	36244		User-defined setting
Dec 18, 2016, 5:48:53 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	1.82.229.192	1.82.229.192	13376		User-defined setting
Dec 18, 2016, 5:48:52 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	1.82.229.192	1.82.229.192	13376		User-defined setting
Dec 18, 2016, 5:48:52 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.60.4.11	1.60.4.11	47300		User-defined setting
Dec 18, 2016, 5:48:51 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	116.24.57.11	116.24.57.11	27210		User-defined setting
Dec 18, 2016, 5:48:51 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	1.82.229.192	1.82.229.192	13376		User-defined setting
Dec 18, 2016, 5:48:50 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	116.24.57.11	116.24.57.11	27210		User-defined setting
Dec 18, 2016, 5:48:49 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	116.24.57.11	116.24.57.11	5333		User-defined setting
Dec 18, 2016, 5:48:47 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	36.105.193.213	36.105.193.213	17448		User-defined setting
Dec 18, 2016, 5:48:46 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 5:48:46 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	59.42.92.147	59.42.92.147	9779		User-defined setting
Dec 18, 2016, 5:48:46 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	201.79.130.32	201.79.130.32	36244		User-defined setting
Dec 18, 2016, 5:48:45 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	59.42.92.147	59.42.92.147	9779		User-defined setting
Dec 18, 2016, 5:48:45 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	110.35.182.127	110.35.182.127	26470		User-defined setting
Dec 18, 2016, 5:48:45 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	59.42.92.147	59.42.92.147	9779		User-defined setting
Dec 18, 2016, 5:48:44 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	113.72.45.28	113.72.45.28	26227		User-defined setting
Dec 18, 2016, 5:48:43 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	113.72.45.28	113.72.45.28	26227		User-defined setting
Dec 18, 2016, 5:48:43 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	116.24.57.11	116.24.57.11	5333		User-defined setting
Dec 18, 2016, 5:48:43 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	59.42.92.147	59.42.92.147	1181		User-defined setting
Dec 18, 2016, 5:48:43 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	113.72.45.28	113.72.45.28	26227		User-defined setting
Dec 18, 2016, 5:48:43 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	112.231.157.117	112.231.157.117	20482		User-defined setting
Dec 18, 2016, 5:48:43 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	210.47.12.2	210.47.12.2	22375		User-defined setting
Dec 18, 2016, 5:48:42 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	110.35.182.127	110.35.182.127	26470		User-defined setting
Dec 18, 2016, 5:48:42 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	36.105.193.213	36.105.193.213	17448		User-defined setting
Dec 18, 2016, 5:48:42 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.64.192.232	1.64.192.232	19817		User-defined setting
Dec 18, 2016, 5:48:41 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	175.200.3.178	175.200.3.178	61570		User-defined setting
Dec 18, 2016, 5:48:41 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	27.27.162.149	27.27.162.149	17741		User-defined setting
Dec 18, 2016, 5:48:41 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	27.27.162.149	27.27.162.149	17741		User-defined setting
Dec 18, 2016, 5:48:41 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	124.130.143.177	124.130.143.177	22024		User-defined setting
Dec 18, 2016, 5:48:40 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	27.27.162.149	27.27.162.149	17741		User-defined setting
Dec 18, 2016, 5:48:40 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	222.223.195.42	222.223.195.42	6092		User-defined setting
Dec 18, 2016, 5:48:40 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 5:48:39 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	42.54.4.137	42.54.4.137	22787		User-defined setting
Dec 18, 2016, 5:48:39 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	201.79.130.32	201.79.130.32	36244		User-defined setting
Dec 18, 2016, 5:48:38 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	59.42.92.147	59.42.92.147	1181		User-defined setting
Dec 18, 2016, 5:48:38 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	112.231.157.117	112.231.157.117	20482		User-defined setting
Dec 18, 2016, 5:48:37 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	222.223.195.42	222.223.195.42	6092		User-defined setting
Dec 18, 2016, 5:48:37 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	27.27.25.106	27.27.25.106	8560		User-defined setting
Dec 18, 2016, 5:48:36 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	27.27.25.106	27.27.25.106	8560		User-defined setting
Dec 18, 2016, 5:48:36 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	182.130.166.26	182.130.166.26	29771		User-defined setting
Dec 18, 2016, 5:48:36 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	27.27.25.106	27.27.25.106	8560		User-defined setting
Dec 18, 2016, 5:48:34 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	42.54.4.137	42.54.4.137	22787		User-defined setting
Dec 18, 2016, 5:48:33 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	110.35.182.127	110.35.182.127	26470		User-defined setting
Dec 18, 2016, 5:48:33 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	101.86.41.6	101.86.41.6	24782		User-defined setting
Dec 18, 2016, 5:48:33 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	59.47.226.67	59.47.226.67	40821		User-defined setting
Dec 18, 2016, 5:48:32 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	58.57.158.83	58.57.158.83	26048		User-defined setting
Dec 18, 2016, 5:48:31 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	110.35.182.127	110.35.182.127	26470		User-defined setting
Dec 18, 2016, 5:48:31 PM	DENIED	Incoming	TCP	Port 61234	121.238.69.101	121.238.69.101	61234	123.249.27.193	123.249.27.193	585		User-defined setting
Dec 18, 2016, 5:48:30 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	117.44.183.27	117.44.183.27	5417		User-defined setting
Dec 18, 2016, 5:48:29 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 5:48:29 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	118.255.216.3	118.255.216.3	26614		User-defined setting
Dec 18, 2016, 5:48:27 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	59.47.226.67	59.47.226.67	40821		User-defined setting
Dec 18, 2016, 5:48:27 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 5:48:27 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	58.57.158.83	58.57.158.83	26048		User-defined setting
Dec 18, 2016, 5:48:25 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	115.213.78.253	115.213.78.253	10440		User-defined setting
Dec 18, 2016, 5:48:24 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	115.213.78.253	115.213.78.253	10440		User-defined setting
Dec 18, 2016, 5:48:24 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	115.213.78.253	115.213.78.253	10440		User-defined setting
Dec 18, 2016, 5:48:23 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	110.35.182.127	110.35.182.127	26470		User-defined setting
Dec 18, 2016, 5:48:23 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 5:48:23 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	201.79.130.32	201.79.130.32	36244		User-defined setting
Dec 18, 2016, 5:48:22 PM	DENIED	Incoming	TCP	Remote Login (Telnet)	121.238.69.101	121.238.69.101	23	121.238.200.46	121.238.200.46	19120		User-defined setting
Dec 18, 2016, 5:48:22 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	115.213.78.253	115.213.78.253	10878		User-defined setting
Dec 18, 2016, 5:48:22 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	58.221.113.170	58.221.113.170	36513		User-defined setting
Dec 18, 2016, 5:48:21 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	183.20.252.84	183.20.252.84	48569		User-defined setting
Dec 18, 2016, 5:48:20 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	120.84.12.220	120.84.12.220	65223		User-defined setting
Dec 18, 2016, 5:48:18 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 5:48:17 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	115.213.78.253	115.213.78.253	10878		User-defined setting
Dec 18, 2016, 5:48:17 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	115.151.237.169	115.151.237.169	1122		User-defined setting
Dec 18, 2016, 5:48:17 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	58.221.113.170	58.221.113.170	36513		User-defined setting
Dec 18, 2016, 5:48:15 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	115.151.237.169	115.151.237.169	3559		User-defined setting
Dec 18, 2016, 5:48:15 PM	DENIED	Incoming	TCP	mySQL	121.238.69.101	121.238.69.101	3306	123.249.45.146	123.249.45.146	6000		User-defined setting
Dec 18, 2016, 5:48:13 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	110.35.182.127	110.35.182.127	26470		User-defined setting
Dec 18, 2016, 5:48:11 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	211.100.51.187	211.100.51.187	25618		User-defined setting
Dec 18, 2016, 5:48:10 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	115.151.237.169	115.151.237.169	3559		User-defined setting
Dec 18, 2016, 5:48:10 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	111.26.180.180	111.26.180.180	18439		User-defined setting
Dec 18, 2016, 5:48:10 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	201.79.130.32	201.79.130.32	36244		User-defined setting
Dec 18, 2016, 5:48:09 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	171.115.135.91	171.115.135.91	60805		User-defined setting
Dec 18, 2016, 5:48:09 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 5:48:09 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	211.100.51.187	211.100.51.187	22858		User-defined setting
Dec 18, 2016, 5:48:08 PM	DENIED	Incoming	TCP	Port 12612	121.238.69.101	121.238.69.101	12612	121.35.130.241	121.35.130.241	11021		User-defined setting
Dec 18, 2016, 5:48:08 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	111.26.180.180	111.26.180.180	18439		User-defined setting
Dec 18, 2016, 5:48:08 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	111.40.121.122	111.40.121.122	43236		User-defined setting
Dec 18, 2016, 5:48:08 PM	DENIED	Incoming	TCP	Port 12612	121.238.69.101	121.238.69.101	12612	121.35.130.241	121.35.130.241	11021		User-defined setting
Dec 18, 2016, 5:48:07 PM	DENIED	Incoming	TCP	Port 12612	121.238.69.101	121.238.69.101	12612	121.35.130.241	121.35.130.241	11021		User-defined setting
Dec 18, 2016, 5:48:07 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	111.40.121.122	111.40.121.122	43236		User-defined setting
Dec 18, 2016, 5:48:07 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	110.35.182.127	110.35.182.127	26470		User-defined setting
Dec 18, 2016, 5:48:07 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	111.26.180.180	111.26.180.180	18439		User-defined setting
Dec 18, 2016, 5:48:07 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	218.18.116.229	218.18.116.229	6909		User-defined setting
Dec 18, 2016, 5:48:07 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	111.40.121.122	111.40.121.122	43236		User-defined setting
Dec 18, 2016, 5:48:06 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	125.90.50.83	125.90.50.83	4211		User-defined setting
Dec 18, 2016, 5:48:05 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	125.90.50.83	125.90.50.83	4211		User-defined setting
Dec 18, 2016, 5:48:05 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	120.236.146.231	120.236.146.231	50413		User-defined setting
Dec 18, 2016, 5:48:05 PM	DENIED	Incoming	UDP	Port 12345	121.238.69.101	121.238.69.101	12345	218.88.12.153	218.88.12.153	12345		User-defined setting
Dec 18, 2016, 5:48:05 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	111.26.180.180	111.26.180.180	10712		User-defined setting
Dec 18, 2016, 5:48:05 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	125.90.50.83	125.90.50.83	4211		User-defined setting
Dec 18, 2016, 5:48:05 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	180.152.158.56	180.152.158.56	12675		User-defined setting
Dec 18, 2016, 5:48:05 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	120.236.146.231	120.236.146.231	50123		User-defined setting
Dec 18, 2016, 5:48:04 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	180.152.158.56	180.152.158.56	12675		User-defined setting
Dec 18, 2016, 5:48:04 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	120.236.146.231	120.236.146.231	49846		User-defined setting
Dec 18, 2016, 5:48:04 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	211.100.51.187	211.100.51.187	22858		User-defined setting
Dec 18, 2016, 5:48:04 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	180.152.158.56	180.152.158.56	12675		User-defined setting
Dec 18, 2016, 5:48:03 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	121.8.184.106	121.8.184.106	18516		User-defined setting
Dec 18, 2016, 5:48:00 PM	DENIED	Incoming	TCP	Remote Login (Telnet)	121.238.69.101	121.238.69.101	23	210.90.182.39	210.90.182.39	9265		User-defined setting
Dec 18, 2016, 5:47:59 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	111.26.180.180	111.26.180.180	10712		User-defined setting
Dec 18, 2016, 5:47:58 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	110.35.182.127	110.35.182.127	26470		User-defined setting
Dec 18, 2016, 5:47:57 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	61.143.245.135	61.143.245.135	45284		User-defined setting
Dec 18, 2016, 5:47:54 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	49.206.133.101	49.206.133.101	60003		User-defined setting
Dec 18, 2016, 5:47:54 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	111.29.139.219	111.29.139.219	3486		User-defined setting
Dec 18, 2016, 5:47:54 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	111.29.139.219	111.29.139.219	3486		User-defined setting
Dec 18, 2016, 5:47:53 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	110.35.182.127	110.35.182.127	26470		User-defined setting
Dec 18, 2016, 5:47:53 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	111.29.139.219	111.29.139.219	3486		User-defined setting
Dec 18, 2016, 5:47:51 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	61.143.245.135	61.143.245.135	45284		User-defined setting
Dec 18, 2016, 5:47:51 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	222.214.232.187	222.214.232.187	19809		User-defined setting
Dec 18, 2016, 5:47:50 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	1.60.4.11	1.60.4.11	47300		User-defined setting
Dec 18, 2016, 5:47:50 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	211.141.252.198	211.141.252.198	11458		User-defined setting
Dec 18, 2016, 5:47:50 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	211.141.252.198	211.141.252.198	11458		User-defined setting
Dec 18, 2016, 5:47:49 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	211.141.252.198	211.141.252.198	11458		User-defined setting
Dec 18, 2016, 5:47:48 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	121.207.18.211	121.207.18.211	18044		User-defined setting
Dec 18, 2016, 5:47:48 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	121.207.18.211	121.207.18.211	18044		User-defined setting
Dec 18, 2016, 5:47:48 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	220.179.220.191	220.179.220.191	53047		User-defined setting
Dec 18, 2016, 5:47:48 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	58.39.7.240	58.39.7.240	30000		User-defined setting
Dec 18, 2016, 5:47:47 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	14.156.34.27	14.156.34.27	17551		User-defined setting
Dec 18, 2016, 5:47:47 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	110.35.182.127	110.35.182.127	26470		User-defined setting
Dec 18, 2016, 5:47:46 PM	DENIED	Incoming	TCP	Port 7657	121.238.69.101	121.238.69.101	7657	202.100.202.78	202.100.202.78	50115		User-defined setting
Dec 18, 2016, 5:47:45 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	222.214.232.187	222.214.232.187	19809		User-defined setting
Dec 18, 2016, 5:47:44 PM	DENIED	Incoming	TCP	Remote Login (Telnet)	121.238.69.101	121.238.69.101	23	220.132.176.147	220.132.176.147	56569		User-defined setting
Dec 18, 2016, 5:47:44 PM	DENIED	Incoming	UDP	Port 7657	121.238.69.101	121.238.69.101	7657	58.34.153.53	58.34.153.53	21538		User-defined setting
